1971.875  0.445079406236
1972.30769231  0.421696503429
1974.32692308  0.922239565104
1979.56730769  1.71543789634
1982.30769231  3.02321302502
1985.91346154  1.53992652606
1986.25  3.02321302502
1988.65384615  3.95964498892
1989.47115385  2.78812666541
1990.57692308  3.45989166087
1992.40384615  5.9352292723
1992.69230769  14.4595990307
1993.02884615  35.2269465147
1993.41346154  3.02321302502
1993.41346154  13.3352143216
1994.71153846  28.3873596476
1994.71153846  3.02321302502
1995.43269231  50.0286461058
1995.72115385  16.1076153462
1996.15384615  33.3762469429
1996.29807692  30.7808954655
1996.34615385  10.1815172172
1996.44230769  11.341944035
1996.875  43.7144481261
1997.35576923  24.8045441431
1997.45192308  36.1904305625
1997.54807692  17.0007761882
1997.64423077  32.4876838337
1998.89423077  90.5797775943
1999.18269231  29.96142741
1999.18269231  14.0746466334
1999.47115385  17.0007761882
1999.47115385  21.0969051341
2000.19230769  36.1904305625
2000.67307692  48.6967525166
2000.67307692  19.9885481187
2001.10576923  71.0497411443
2001.20192308  72.9930061435
2001.68269231  98.2171889188
2001.82692308  57.2548788436
2002.40384615  48.6967525166
2002.83653846  62.0824360719
2002.88461538  98.2171889188
2003.41346154  155.383983127
2003.50961538  74.9894209332
2003.65384615  88.1683066776
2004.80769231  88.1683066776
2004.80769231  115.478198469
2004.85576923  100.903504484
2005.72115385  128.639694494
2005.81730769  85.8210354325
2005.96153846  72.9930061435
2006.05769231  24.8045441431
2006.875  128.639694494
2006.92307692  65.5248823737
2006.92307692  125.214968907
2006.97115385  74.9894209332
2007.06730769  31.6227766017
2007.64423077  132.158088956
2007.78846154  100.903504484
2007.88461538  31.6227766017
2007.98076923  85.8210354325
2008.17307692  77.0404392011
2008.22115385  95.6023901095
2008.46153846  65.5248823737
2009.18269231  95.6023901095
2009.27884615  132.158088956
2009.47115385  125.214968907
2009.56730769  95.6023901095
2009.66346154  132.158088956
2010.38461538  168.485487944
####
2011.16   130
2011.32   130
2011.9    95
2012.40   140
2012.41   130
2012.7    200
2012.9    115
2013.4    300
2013.8    130
2014.16   155
2014.5    200
2014.8    135
2014.81   135
2014.82   140
2016.33   145
2016.5    245
2017.5    180
2017.58   140
2017.59   205
2018.4   190
2018.5   250
2019.3   205
2019.8   225
2020.1   280
2020.2   205
2020.9   28
2021.3   290
2021.8   30
2021.9   500
2021.9   100
